Region;Units Sold
Sub-Saharan Africa;4375
Sub-Saharan Africa;6685
Sub-Saharan Africa;2692
Europe;6307
Middle East and North Africa;8473
Middle East and North Africa;2163
Australia and Oceania;7382
Middle East and North Africa;6166
Sub-Saharan Africa;7583
Middle East and North Africa;2731
Sub-Saharan Africa;9740
Sub-Saharan Africa;8771
Central America and the Caribbean;7017
Europe;3701
Sub-Saharan Africa;5079
Sub-Saharan Africa;9435
Europe;2089
Asia;387
Europe;8711
Central America and the Caribbean;3471
Middle East and North Africa;8110
Sub-Saharan Africa;8101
Sub-Saharan Africa;5949
Central America and the Caribbean;6191
Sub-Saharan Africa;393
Sub-Saharan Africa;2155
Sub-Saharan Africa;2106
Asia;2907
Europe;4251
Central America and the Caribbean;7862
Europe;2494
Central America and the Caribbean;8933
Central America and the Caribbean;4997
Central America and the Caribbean;534
Asia;2425
Europe;9580
Central America and the Caribbean;7942
Middle East and North Africa;5484
Europe;7212
Asia;161
Sub-Saharan Africa;8399
Sub-Saharan Africa;8025
Sub-Saharan Africa;2168
Asia;5989
Sub-Saharan Africa;1681
Sub-Saharan Africa;3468
Europe;2604
Europe;2376
Sub-Saharan Africa;3101
Central America and the Caribbean;7127
Sub-Saharan Africa;3834
Australia and Oceania;4634
Europe;7970
Central America and the Caribbean;4313
Europe;1170
Sub-Saharan Africa;8077
Sub-Saharan Africa;1601
Europe;340
Sub-Saharan Africa;9925
Central America and the Caribbean;8016
Europe;9307
Australia and Oceania;520
Australia and Oceania;5410
Central America and the Caribbean;9764
Sub-Saharan Africa;6400
Asia;165
Central America and the Caribbean;2939
Middle East and North Africa;8634
Europe;8192
Asia;4587
Asia;7824
Sub-Saharan Africa;9938
Europe;9997
Middle East and North Africa;9100
Sub-Saharan Africa;5377
Australia and Oceania;8989
Europe;7127
Asia;9016
Asia;911
Sub-Saharan Africa;1098
Central America and the Caribbean;4894
Australia and Oceania;9648
Europe;9739
Asia;1579
Central America and the Caribbean;8611
Europe;6307
Middle East and North Africa;7173
Australia and Oceania;5744
Sub-Saharan Africa;3589
Central America and the Caribbean;4306
Sub-Saharan Africa;8525
Australia and Oceania;8906
Europe;5143
Asia;8958
Sub-Saharan Africa;9108
Europe;6377
Middle East and North Africa;8584
Europe;5576
Europe;4234
Sub-Saharan Africa;3470
Middle East and North Africa;9224
Central America and the Caribbean;9472
Australia and Oceania;9217
Europe;5496
Asia;2377
Europe;5957
Asia;9368
Central America and the Caribbean;7769
Asia;3354
Asia;346
Asia;10000
Asia;5601
Central America and the Caribbean;7469
Asia;7950
Europe;6425
Australia and Oceania;4305
Middle East and North Africa;33
Sub-Saharan Africa;4082
Europe;3956
Sub-Saharan Africa;9193
Asia;6359
Central America and the Caribbean;4054
Europe;7906
Asia;5578
Sub-Saharan Africa;1761
Asia;3179
Sub-Saharan Africa;3587
Australia and Oceania;8771
Sub-Saharan Africa;1549
Europe;6769
Europe;6311
Australia and Oceania;4086
Europe;1037
Australia and Oceania;137
Middle East and North Africa;1391
Central America and the Caribbean;6835
Asia;5537
Europe;8595
Sub-Saharan Africa;4140
Asia;2331
Asia;362
Sub-Saharan Africa;7457
Europe;9869
Australia and Oceania;5886
Sub-Saharan Africa;824
Australia and Oceania;2033
Europe;3892
Central America and the Caribbean;2812
Asia;2236
Asia;7638
Central America and the Caribbean;1521
Europe;8423
Sub-Saharan Africa;9911
Europe;9582
Asia;8069
Sub-Saharan Africa;8030
North America;9159
Sub-Saharan Africa;3180
Europe;8847
Middle East and North Africa;6946
Sub-Saharan Africa;5295
Asia;3743
Sub-Saharan Africa;9169
Asia;484
Sub-Saharan Africa;3631
Asia;6584
Central America and the Caribbean;4347
Central America and the Caribbean;3956
Europe;9479
Asia;7015
North America;9693
Europe;2674
Europe;8152
Europe;349
Sub-Saharan Africa;520
Sub-Saharan Africa;1952
Europe;4962
Central America and the Caribbean;1898
Australia and Oceania;2141
Asia;7101
Asia;5221
Asia;6975
Middle East and North Africa;9867
Sub-Saharan Africa;3434
Central America and the Caribbean;4243
Asia;892
Asia;9012
Europe;6264
Europe;7339
Asia;8963
Australia and Oceania;4888
Europe;903
Australia and Oceania;9823
Central America and the Caribbean;6498
Middle East and North Africa;2808
Sub-Saharan Africa;2663
Central America and the Caribbean;7007
Australia and Oceania;8812
Europe;8083
Europe;6858
Sub-Saharan Africa;4202
Europe;1215
Sub-Saharan Africa;6027
Europe;8799
Sub-Saharan Africa;6722
Sub-Saharan Africa;9022
Central America and the Caribbean;1952
Middle East and North Africa;3799
Europe;9880
Asia;7544
Central America and the Caribbean;1170
Middle East and North Africa;7171
Europe;8987
Sub-Saharan Africa;2094
Asia;8995
Asia;4226
Sub-Saharan Africa;9357
Europe;7984
Europe;737
Sub-Saharan Africa;279
Central America and the Caribbean;6301
Europe;526
Sub-Saharan Africa;1711
Middle East and North Africa;640
Europe;5132
Sub-Saharan Africa;5035
Asia;7228
Europe;623
Central America and the Caribbean;1163
Central America and the Caribbean;6821
Europe;2601
Sub-Saharan Africa;5541
Central America and the Caribbean;9706
Sub-Saharan Africa;1197
Asia;3143
Asia;704
Sub-Saharan Africa;6074
Sub-Saharan Africa;3476
Sub-Saharan Africa;4165
Europe;1427
Europe;5580
Middle East and North Africa;8971
Central America and the Caribbean;981
Middle East and North Africa;3022
Asia;3534
Europe;2993
Middle East and North Africa;8903
Australia and Oceania;800
Middle East and North Africa;5252
North America;856
Sub-Saharan Africa;3244
Australia and Oceania;75
Asia;6043
Europe;7872
Asia;9315
Sub-Saharan Africa;6159
Middle East and North Africa;1222
Australia and Oceania;9352
Middle East and North Africa;2430
Sub-Saharan Africa;4365
Sub-Saharan Africa;6101
Australia and Oceania;611
Central America and the Caribbean;7900
Middle East and North Africa;5
Central America and the Caribbean;5992
Sub-Saharan Africa;6960
Sub-Saharan Africa;1040
Central America and the Caribbean;8391
Sub-Saharan Africa;6208
Sub-Saharan Africa;3712
Asia;7160
Europe;4837
Sub-Saharan Africa;2060
Middle East and North Africa;6179
Sub-Saharan Africa;1573
Sub-Saharan Africa;4654
Asia;8863
Central America and the Caribbean;9674
Central America and the Caribbean;9593
Central America and the Caribbean;3155
Sub-Saharan Africa;1928
Europe;9510
Sub-Saharan Africa;6531
Sub-Saharan Africa;5653
Sub-Saharan Africa;6567
Asia;998
Europe;7700
Middle East and North Africa;7460
Middle East and North Africa;8094
Sub-Saharan Africa;9452
Europe;8413
Sub-Saharan Africa;3888
Europe;1820
Middle East and North Africa;183
Asia;3981
Middle East and North Africa;250
Australia and Oceania;3059
North America;8505
Central America and the Caribbean;9718
Sub-Saharan Africa;1859
Asia;7122
Europe;9729
Central America and the Caribbean;936
Asia;4028
Europe;9323
Sub-Saharan Africa;9169
Europe;2947
Europe;2067
Middle East and North Africa;4973
Sub-Saharan Africa;2137
Middle East and North Africa;1064
Asia;1291
Sub-Saharan Africa;9385
Asia;3945
Sub-Saharan Africa;600
Central America and the Caribbean;7012
Sub-Saharan Africa;7872
Europe;9906
Middle East and North Africa;6866
Europe;4541
Europe;5747
Europe;5332
Middle East and North Africa;5177
Central America and the Caribbean;9192
Middle East and North Africa;8321
Asia;5536
Sub-Saharan Africa;843
Asia;6277
North America;907
Asia;5830
Sub-Saharan Africa;9177
Australia and Oceania;1109
Sub-Saharan Africa;8818
Sub-Saharan Africa;1527
Europe;5493
Central America and the Caribbean;9000
Europe;7366
Europe;7940
Asia;5102
Central America and the Caribbean;5262
Central America and the Caribbean;1864
Europe;380
Asia;3316
Europe;5209
Asia;7624
Europe;4161
Asia;5450
Australia and Oceania;4152
Asia;9959
Sub-Saharan Africa;4594
Middle East and North Africa;6814
Middle East and North Africa;7404
Australia and Oceania;4181
Sub-Saharan Africa;6993
Asia;2722
Europe;277
Europe;5602
Sub-Saharan Africa;6670
Australia and Oceania;8486
Sub-Saharan Africa;8085
Europe;9536
Europe;8937
Europe;9418
Sub-Saharan Africa;6140
Central America and the Caribbean;1295
Sub-Saharan Africa;9107
Central America and the Caribbean;831
Australia and Oceania;9753
Europe;6191
Central America and the Caribbean;2492
Asia;8038
Central America and the Caribbean;4238
Europe;9536
Asia;4405
Europe;6350
Middle East and North Africa;4907
North America;6644
Sub-Saharan Africa;158
Central America and the Caribbean;1081
Middle East and North Africa;7073
Central America and the Caribbean;2826
Sub-Saharan Africa;5065
Europe;7543
Sub-Saharan Africa;6048
Sub-Saharan Africa;3396
Sub-Saharan Africa;4436
Middle East and North Africa;1048
Sub-Saharan Africa;7144
Central America and the Caribbean;3665
Europe;3585
Middle East and North Africa;6910
Asia;5674
Europe;8947
Europe;7825
Asia;440
Europe;6951
Sub-Saharan Africa;4553
Sub-Saharan Africa;2468
Australia and Oceania;6950
Australia and Oceania;6288
Sub-Saharan Africa;5796
Central America and the Caribbean;2825
Europe;1755
Europe;8995
Europe;7990
Europe;4211
Sub-Saharan Africa;165
Australia and Oceania;387
Europe;6445
Central America and the Caribbean;1937
Europe;7494
Middle East and North Africa;5775
Europe;6475
Central America and the Caribbean;1316
Australia and Oceania;9053
Europe;473
Sub-Saharan Africa;3392
Sub-Saharan Africa;7660
Central America and the Caribbean;156
Sub-Saharan Africa;9792
Middle East and North Africa;2509
Europe;6282
Sub-Saharan Africa;6115
Middle East and North Africa;9045
Sub-Saharan Africa;9138
Europe;2494
Asia;2243
Sub-Saharan Africa;3545
Middle East and North Africa;8592
Europe;1610
Central America and the Caribbean;3851
Sub-Saharan Africa;8603
Central America and the Caribbean;6184
Europe;8940
Australia and Oceania;6253
Australia and Oceania;9534
Europe;7224
Central America and the Caribbean;9798
Europe;4761
Europe;1648
Europe;7027
Europe;9497
Central America and the Caribbean;4687
Sub-Saharan Africa;259
Europe;905
Middle East and North Africa;3349
Sub-Saharan Africa;1345
Europe;679
Middle East and North Africa;4170
Europe;6665
Europe;45
Sub-Saharan Africa;8221
Asia;2135
North America;4760
Sub-Saharan Africa;6102
Asia;8197
Europe;112
Sub-Saharan Africa;2945
Europe;4827
Sub-Saharan Africa;5919
Sub-Saharan Africa;3413
Sub-Saharan Africa;6533
Europe;1533
Europe;6701
Central America and the Caribbean;7352
Australia and Oceania;836
Sub-Saharan Africa;1533
Middle East and North Africa;5854
Australia and Oceania;7240
Europe;1167
Europe;138
Sub-Saharan Africa;8691
Central America and the Caribbean;8391
Sub-Saharan Africa;2838
Asia;2662
Europe;524
Sub-Saharan Africa;6116
Europe;1162
Sub-Saharan Africa;4417
Europe;6667
Sub-Saharan Africa;5729
Sub-Saharan Africa;1452
Middle East and North Africa;716
Europe;2431
Middle East and North Africa;2541
Europe;9019
Sub-Saharan Africa;6870
Sub-Saharan Africa;3130
Europe;1866
Middle East and North Africa;9177
Sub-Saharan Africa;8193
Sub-Saharan Africa;4075
Sub-Saharan Africa;9015
Asia;7237
Sub-Saharan Africa;9997
Sub-Saharan Africa;579
Sub-Saharan Africa;9301
Middle East and North Africa;8513
Sub-Saharan Africa;7594
Europe;7954
Sub-Saharan Africa;8038
Asia;8317
Sub-Saharan Africa;6297
Sub-Saharan Africa;1514
Asia;536
Asia;1961
Sub-Saharan Africa;1419
Central America and the Caribbean;6571
Europe;2109
Central America and the Caribbean;4758
Asia;8271
Middle East and North Africa;8436
Central America and the Caribbean;8069
Asia;2020
Europe;2167
Sub-Saharan Africa;2423
Central America and the Caribbean;3729
Sub-Saharan Africa;9060
Middle East and North Africa;8419
Asia;3844
Central America and the Caribbean;4401
Europe;1190
Central America and the Caribbean;2340
Europe;8012
Asia;5398
Asia;3723
Asia;9241
Sub-Saharan Africa;238
Europe;2032
Europe;1972
Middle East and North Africa;4436
Middle East and North Africa;5837
Sub-Saharan Africa;9616
Europe;1248
Middle East and North Africa;3237
Central America and the Caribbean;119
Australia and Oceania;3462
Asia;6865
Central America and the Caribbean;956
Sub-Saharan Africa;8398
Asia;8883
Europe;4134
Sub-Saharan Africa;2906
Sub-Saharan Africa;5986
Sub-Saharan Africa;1191
Asia;8369
Australia and Oceania;4400
Asia;8196
Europe;5698
Asia;4881
Sub-Saharan Africa;750
Europe;340
Asia;7718
Middle East and North Africa;8984
Central America and the Caribbean;7268
Sub-Saharan Africa;7730
Europe;2563
Sub-Saharan Africa;5990
Sub-Saharan Africa;9267
Sub-Saharan Africa;5679
Asia;5544
Asia;1211
Sub-Saharan Africa;2059
Sub-Saharan Africa;9500
Asia;1976
Sub-Saharan Africa;9960
Australia and Oceania;958
Middle East and North Africa;4505
Australia and Oceania;7170
Sub-Saharan Africa;7549
Sub-Saharan Africa;1275
Europe;6007
Middle East and North Africa;6438
Asia;9292
North America;8323
Australia and Oceania;9318
Middle East and North Africa;5093
Sub-Saharan Africa;499
Sub-Saharan Africa;7414
Asia;9750
Middle East and North Africa;8449
Middle East and North Africa;6484
Sub-Saharan Africa;3861
Europe;2616
Sub-Saharan Africa;1816
Australia and Oceania;2560
Australia and Oceania;2977
Sub-Saharan Africa;3229
Middle East and North Africa;508
Europe;4038
Sub-Saharan Africa;74
Europe;6901
Asia;9838
Sub-Saharan Africa;6232
Sub-Saharan Africa;464
Asia;8945
Central America and the Caribbean;5117
Central America and the Caribbean;4454
Asia;9460
Central America and the Caribbean;4673
Europe;1658
Europe;4016
Middle East and North Africa;2375
Asia;9397
Central America and the Caribbean;4774
Europe;230
Central America and the Caribbean;4520
Asia;8430
Sub-Saharan Africa;9777
Middle East and North Africa;8411
Sub-Saharan Africa;1209
Sub-Saharan Africa;7085
Europe;1980
Asia;3869
Sub-Saharan Africa;7754
Asia;674
Sub-Saharan Africa;6696
Europe;1917
North America;9468
Sub-Saharan Africa;4510
Middle East and North Africa;9235
Central America and the Caribbean;7868
Asia;1662
Sub-Saharan Africa;3905
Europe;4912
Asia;7034
Sub-Saharan Africa;9650
Europe;4171
Europe;9039
Europe;4729
Europe;8744
Central America and the Caribbean;621
Australia and Oceania;6928
Sub-Saharan Africa;6263
Australia and Oceania;4256
Europe;8568
Middle East and North Africa;3892
Central America and the Caribbean;6951
Asia;1499
Sub-Saharan Africa;3324
Sub-Saharan Africa;5243
Europe;2103
Asia;5786
Europe;202
Sub-Saharan Africa;6293
Central America and the Caribbean;7034
Europe;2429
Europe;4514
Australia and Oceania;2356
North America;7055
Europe;6740
Central America and the Caribbean;1572
Europe;8744
Central America and the Caribbean;7479
Central America and the Caribbean;4032
Australia and Oceania;6689
Sub-Saharan Africa;768
Middle East and North Africa;3618
Middle East and North Africa;9617
Middle East and North Africa;5178
North America;3743
Sub-Saharan Africa;785
Sub-Saharan Africa;8809
North America;2351
Sub-Saharan Africa;2979
Sub-Saharan Africa;4292
Sub-Saharan Africa;6919
Europe;3521
Asia;3791
North America;9452
Sub-Saharan Africa;9260
Europe;3999
Australia and Oceania;1489
Europe;1577
Central America and the Caribbean;1144
Sub-Saharan Africa;9100
Central America and the Caribbean;1387
Australia and Oceania;5981
Asia;7884
Sub-Saharan Africa;4134
Europe;8798
Europe;7974
Europe;4793
Asia;4415
Asia;9033
Europe;2871
Europe;7183
Australia and Oceania;5255
Sub-Saharan Africa;7405
Asia;5982
Australia and Oceania;366
Sub-Saharan Africa;1967
Sub-Saharan Africa;9228
Asia;2622
Sub-Saharan Africa;9655
Middle East and North Africa;9862
Australia and Oceania;9812
Central America and the Caribbean;8102
Middle East and North Africa;362
Europe;4255
Europe;4471
Middle East and North Africa;7735
Central America and the Caribbean;7801
Sub-Saharan Africa;456
Europe;8517
Middle East and North Africa;6833
Europe;7283
Sub-Saharan Africa;3779
North America;7263
Asia;709
Asia;4121
Sub-Saharan Africa;9536
Middle East and North Africa;6021
Middle East and North Africa;4675
Sub-Saharan Africa;3627
Europe;3039
Sub-Saharan Africa;104
Australia and Oceania;4044
Europe;1115
Central America and the Caribbean;9602
Sub-Saharan Africa;4824
Sub-Saharan Africa;4128
Sub-Saharan Africa;1895
Europe;4536
Europe;5494
Asia;241
Sub-Saharan Africa;1282
Central America and the Caribbean;3155
Europe;7425
Middle East and North Africa;7693
Sub-Saharan Africa;4587
Australia and Oceania;770
Sub-Saharan Africa;5932
Sub-Saharan Africa;1798
Sub-Saharan Africa;7124
Sub-Saharan Africa;2694
Asia;6326
Sub-Saharan Africa;7869
Europe;4203
Europe;4239
Sub-Saharan Africa;3920
Asia;1218
Middle East and North Africa;1139
Central America and the Caribbean;719
Europe;4025
Sub-Saharan Africa;7157
North America;3243
Europe;7445
Australia and Oceania;1956
Europe;998
Sub-Saharan Africa;5828
Asia;9730
Middle East and North Africa;3023
Middle East and North Africa;8055
Asia;4206
Europe;2887
Europe;2541
Sub-Saharan Africa;3640
Middle East and North Africa;3691
Sub-Saharan Africa;2228
Asia;5820
Central America and the Caribbean;3066
Europe;9594
Europe;3066
Europe;8175
Sub-Saharan Africa;1644
Middle East and North Africa;7228
Central America and the Caribbean;713
Asia;4916
Asia;4687
Sub-Saharan Africa;1905
Asia;481
